0.43,0.37,0.320562542816071,0.279708000026614,0.245832945144762,0.217638549088279,0.194072409021964,0.174281688264028,0.157575039043829,0.143391844764002,0.131277329200195,0.120862404195167,0.11184736840504,0.103988711315276,0.0970884330566495,0.0909854001001197,0.085548348535472,0.0806702206392098,0.0762635804669504,0.0722569026833397,0.0685915680960052,0.0652194311264752,0.0621008501579088,0.0592030925027935,0.0564990425683,0.0539661554206446,0.0515856089744402,0.0493416169545016,0.0472208727290672,0.0452120960885308,0.0433056679272048,0.041493332986691,0.0397679584169255,0.0381233391827434,0.036554036746046,0.0350552496997252,0.0336227093544163,0.0322525920563227,0.0309414507906349,0.0296861560644988,0.028483849972694,0.0273319068880256,0.0262279017667278,0.0251695839710931,0.0241548555664214,0.0231817532926585,0.0222484335244824,0.0213531596764893,0.0204942916010404,0.0196702766146044,0.0188796418578037,0.0181209877125946,0.0173929822121935,0.0166943560968043,0.0160238985740721,0.0153804535220184,0.0147629161350001,0.014170229925433,0.013601384024851,0.0130554107381555,0.0125313833132803,0.0120284138952785,0.0115456516393682,0.0110822809618113,0.0106375199113465,0.0102106186467237,0.00980085800831089,0.00940754817369375,0.00903002738885036,0.00866766076770327,0.00831983915402036,0.00798597804038519,0.00766551653983698,0.00735791640628424,0.00706266110029041,0.00677925489725869,0.00650722203537773,0.00624610590049844,0.00599546824771808,0.00575488845491462,0.00552396280840508,0.00530230550536125,0.00508954411260249,0.00488532125088767,0.00468929396929534,0.00450113314889897,0.00432052293374794,0.00414716018741587,0.00398075397355275,0.00382102505906463,0.00366770543866138,0.00352053787965629,0.00337927548597527,0.00324368128044714,0.00311352780451755,0.00298859673459089,0.00286867851433136,0.00275357200232789,0.00264308413472051,0.00253702960268322,0.00243523054481978,0.00233751637251121,0.00224372350384469,0.00215369479177063,0.00206727927764611,0.00198433195893331,0.00190471356748962,0.00182829035608876,0.00175493389218909,0.0016845208590528,0.00161693286594487,0.00155205627248333,0.00148978367547371,0.00143000993371001,0.00137263441741015,0.00131756061364032,0.00126469608486789,0.00121395292408214,0.0011652461334911,0.00111849383031836,0.00107361731601552,0.00103054122925172,0.000989193307810036,0.000949504226118829,0.000911407470009997,0.000874839182216479,0.000839738058706195,0.000806045246830597,0.000773704239453201,0.000742660798184323,0.000712862861970085,0.000684260459427133,0.000656805624758949,0.000630452317096652,0.000605156343118736,0.000580875282745277,0.00055756841794931,0.000535196664442511,0.000513722506067095,0.000493109931832719,0.000473325385930348,0.00045433538126829,0.000436107830444701,0.000418611978490973,0.000401818340455224,0.000385698643221986,0.000370225771066539,0.000355373714525787,0.000341117522235491,0.000327433255439208,0.000314297944919637,0.000301689550140218,0.000289586920415334,0.000277969757952494,0.000266818582630596,0.000256114698395436,0.000245840161167824,0.000235977748171506,0.000226510928597957,0.000217423835533456,0.000208701239080864,0.000200328520614526,0.000192291648111791,0.000184577152509099,0.000177172105034352,0.000170064095470657,0.000163241211309437,0.00015669201775349,0.000150405538532948,0.000144371237499107,0.000138579000963011,0.000133019120747407,0.000127682277922215,0.00012255952719515,0.000117642281930444,0.000112922299769872,0.00010839166883146,0.00010404279446233,9.98683865231778e-05,9.58614471828418e-05,9.20152592023383e-05,8.83233746886147e-05,8.47796042990907e-05,8.13780068788462e-05,7.8112879513064e-05,7.49787479780463e-05,7.19703575748065e-05,6.90826643298915e-05,6.63108265487073e-05,6.36501967072216e-05,6.10963136684872e-05,5.86448952109707e-05,5.62918308562032e-05,5.40331749837885e-05,5.18651402222313e-05,4.97840911044661e-05,4.77865379776537e-05,4.58691311569864e-05,4.40286553137322e-05,4.22620240881463e-05,4.05662749182424e-05,3.89385640757874e-05,3.73761619012219e-05,3.5876448229541e-05,3.4436907999492e-05,3.30551270387489e-05,3.17287880180168e-05,3.04556665673019e-05,2.92336275478534e-05,2.80606214735431e-05,2.69346810756969e-05,2.58539180056338e-05,2.48165196693961e-05,2.3820746189375e-05,2.28649274877499e-05,2.19474604868591e-05,2.10668064218201e-05,2.02214882608994e-05,1.94100882293167e-05,1.86312454323372e-05,1.78836535736749e-05,1.71660587653866e-05,1.64772574255898e-05,1.58160942604859e-05,1.51814603273086e-05,1.45722911749546e-05,1.39875650591834e-05,1.34263012293958e-05,1.2887558284123e-05,1.2370432592472e-05,1.18740567788816e-05,1.13975982686533e-05,1.09402578918186e-05,1.05012685430044e-05,1.00798938950521e-05,9.67542716423425e-06,9.2871899249994e-06,8.91453097226123e-06,8.55682522932312e-06,8.21347269960982e-06,7.88389746044888e-06,7.5675466972156e-06,7.26388977622301e-06,6.9724173548029e-06,6.69264052708641e-06,6.42409000405257e-06,6.16631532647024e-06,5.91888410941432e-06,5.68138131708985e-06,5.45340856674842e-06,5.23458346052985e-06,5.02453894410939e-06,4.82292269107493e-06,4.62939651200235e-06,4.44363578723836e-06,4.26532892243966e-06,4.09417682595583e-06,3.92989240717961e-06,3.77220009502344e-06,3.62083537571512e-06,3.4755443491373e-06,3.33608330296718e-06,3.20221830390216e-06,3.07372480528623e-06,2.95038727047886e-06,2.83199881133515e-06,2.71836084119082e-06,2.60928274177022e-06,2.5045815434588e-06,2.40408161840378e-06,2.30761438592857e-06,2.2150180297667e-06,2.1261372266412e-06,2.04082288573426e-06,1.95893189861014e-06,1.88032689917213e-06,1.80487603325079e-06,1.73245273743721e-06,1.66293552679027e-06,1.59620779106193e-06,1.53215759909877e-06,1.47067751109176e-06,1.41166439835929e-06,1.35501927036133e-06,1.30064710865454e-06,1.24845670750982e-06,1.19836052092499e-06,1.15027451577607e-06,1.10411803086079e-06,1.05981364159795e-06,1.01728703015571e-06,9.76466860790973e-07,9.37284660190725e-07,8.99674702614758e-07,8.6357389964699e-07,8.28921694370558e-07,7.95659959789162e-07,7.6373290132426e-07,7.33086963224622e-07,7.03670738731187e-07,6.75434883846647e-07,6.48332034565033e-07,6.22316727422516e-07,5.97345323236148e-07,5.73375933902627e-07,5.50368352134313e-07,5.28283984014635e-07,5.07085784259746e-07,4.86738194077871e-07,4.67207081522066e-07,4.48459684236405e-07,4.304645544995e-07,4.13191506473199e-07,3.96611565567996e-07,3.8069691984017e-07,3.65420873339186e-07,3.50757801327061e-07,3.36683107294575e-07,3.23173181702319e-07,3.10205362377217e-07,2.97757896498249e-07,2.85809943273209e-07,2.74341449896079e-07,2.63333170019102e-07,2.52766631043784e-07,2.42624102791141e-07,2.32888567483171e-07,2.23543690972207e-07,2.14573795160334e-07,2.05963831554007e-07,1.97699355902888e-07,1.89766503875009e-07,1.82151967723237e-07,1.74842973900177e-07,1.67827261581146e-07,1.61093062057146e-07,1.54629078960925e-07,1.48424469291962e-07,1.42468825206977e-07,1.36752156544357e-07,1.31264874052968e-07,1.25997773295784e-07,1.20942019201484e-07,1.16089131237171e-07,1.11430969177392e-07,1.06959719445169e-07,1.02667882001614e-07,9.85482577624615e-08,9.45939365200541e-08,9.07982853502605e-08,8.715493748489e-08,8.36577816310591e-08,8.03009517190178e-08,7.707881706183e-08,7.39859729097833e-08,7.1017231384237e-08,6.81676127750686e-08,6.54323371875179e-08,6.28068165242083e-08,6.02866467889687e-08,5.78676006995044e-08,5.55456205965541e-08,5.3316811637495e-08,5.11774352631714e-08,4.91239029269059e-08,4.71527700750643e-08,4.52607303692456e-08,4.34446101402013e-08,4.17013630644478e-08,4.00280650543307e-08,3.84219093533735e-08,3.68802018280796e-08,3.54003564490152e-08,3.39798909529486e-08,3.26164226792567e-08,3.13076645731764e-08,3.00514213497078e-08,2.88455858111579e-08,2.76881353125974e-08,2.65771283691938e-08,2.55107013995662e-08,2.44870655998404e-08,2.35045039431494e-08,2.25613682995167e-08,2.16560766714071e-08,2.07871105400658e-08,1.99530123184055e-08,1.91523829059999e-08,1.83838793423169e-08,1.7646212554148e-08,1.69381451932111e-08,1.62584895607737e-08,1.56061056153472e-08,1.49798990604166e-08,1.43788195089254e-08,1.38018587213267e-08,1.32480489144185e-08,1.27164611380628e-08,1.22062037168601e-08,1.1716420754531e-08,1.12462906983148e-08,1.07950249608261e-08,1.03618665972797e-08,9.94608903592989e-09,9.54699485919638e-09,9.16391463388391e-09,8.79620578836173e-09,8.44325153453313e-09,8.10445983353e-09,7.77926240236313e-09,7.46711376087522e-09,7.1674903166713e-09,6.87988948692442e-09,6.60382885526984e-09,6.33884536271384e-09,6.08449453077257e-09,5.84034971604402e-09,5.60600139445595e-09,5.38105647441773e-09,5.16513763745539e-09,4.9578827052581e-09,4.75894403216964e-09,4.56798792213137e-09,4.38469406883043e-09,4.20875501852893e-09,4.03987565425733e-09,3.87777270084104e-09,3.72217424973128e-09,3.57281930292284e-09,3.42945733511833e-09,3.29184787359411e-09,3.1597600947469e-09,3.03297243693207e-09,2.91127222878455e-09,2.7944553326303e-09,2.68232580191423e-09,2.5746955525695e-09,2.47138404759749e-09,2.37221799414438e-09,2.27703105291579e-09,2.18566355896853e-09,2.09796225419756e-09,2.01378002998457e-09,1.93297568060821e-09,1.85544398703422e-09,1.78104664742792e-09,1.7096522896313e-09,1.64113592806798e-09,1.57537849269685e-09,1.51226641825697e-09,1.45169128286363e-09,1.393549488296e-09,1.33774197463661e-09,1.28417396380878e-09,1.23275472771149e-09,1.18339737731368e-09,1.13601866945224e-09,1.09053882872108e-09,1.04688138283929e-09,1.00497300949745e-09,9.64743393246147e-10,9.26125091309869e-10,8.89053407768312e-10,8.53466274226993e-10,8.19304137701365e-10,7.86509853951651e-10,7.55028586160713e-10,7.24807708965493e-10,6.95796716625591e-10,6.67947135542131e-10,6.412124411304e-10,6.15547978256906e-10,5.9091088462381e-10,5.67260018282537e-10,5.44555887711659e-10,5.22760585121304e-10,5.01837722664385e-10,4.81752370756128e-10,4.62470999591416e-10,4.43961422662484e-10,4.261927429545e-10,4.09135300886222e-10,3.92760624935211e-10,3.77041383672834e-10,3.61951340122452e-10,3.47465307603032e-10,3.33559108019335e-10,3.20209531408375e-10,3.0739429701931e-10,2.95092015945413e-10,2.83282155711051e-10,2.71945940853867e-10,2.6106418405341e-10,2.50618517593591e-10,2.40591332843747e-10,2.3096576303104e-10,2.21725640476684e-10,2.12855463969297e-10,2.04340368333368e-10,1.96166095934406e-10,1.8831896990658e-10,1.8078586892276e-10,1.73554203355055e-10,1.66611896292218e-10,1.59947350503021e-10,1.5354944067702e-10,1.47407489418575e-10,1.41511248771276e-10,1.35850882596229e-10,1.30416949731746e-10,1.25200390871819e-10,1.20192506266568e-10,1.15384942702509e-10,1.10769687564709e-10,1.06339043685098e-10,1.02085625282643e-10,9.80023423066075e-11,9.40823885484391e-11,9.03192302405531e-11,8.67065970436959e-11,8.32384653417044e-11,7.99090549214783e-11,7.67128168430716e-11,7.36444241750126e-11,7.06987631028827e-11,6.78709243957913e-11,6.5156196889393e-11,6.25500554182317e-11,6.00481552603093e-11,5.76463269539862e-11,5.53405678051975e-11,5.31270352178175e-11,5.10020402906077e-11,4.89620416702156e-11,4.7003640442243e-11,4.51235719061065e-11,4.33187029150834e-11,4.15860256368048e-11,3.99226525420889e-11,3.83258115940343e-11,3.67928424202063e-11,3.53211893232967e-11,3.39084004378166e-11,3.25521212843482e-11,3.12500917603208e-11,3.0000140832621e-11,2.88001864357953e-11,2.76482279544669e-11,2.65423461358449e-11,2.54806980419679e-11,2.44615139266801e-11,2.34830953781827e-11,2.25438116341838e-11,2.16420980365535e-11,2.07764511729086e-11,1.99454288755798e-11,1.91476463928233e-11,1.838177409344e-11,1.7646535348161e-11,1.69407049875087e-11,1.62631064775756e-11,1.56126105874781e-11,1.49881332331756e-11,1.43886336900857e-11,1.38131132987887e-11,1.32606129988291e-11,1.27302121433898e-11,1.22210265953806e-11,1.17322074761275e-11,1.12629401073401e-11,1.08124427698156e-11,1.03799643397702e-11,9.96478406350678e-12,9.56621054553123e-12,9.18357881422744e-12,8.81625176452921e-12,8.46361693105383e-12,8.12508735005161e-12,7.80009802310597e-12,7.48810751295182e-12,7.18859582121816e-12,6.90106434186136e-12,6.62503367601819e-12,6.36004384990684e-12,6.10565291637372e-12,5.86143681957116e-12,5.62698934423204e-12,5.40191954870947e-12,5.18585212961312e-12,4.97842728086118e-12,4.77929892334724e-12,4.58813506927938e-12,4.40461784805044e-12,4.22844115126479e-12,4.05931098855887e-12,3.8969457852713e-12,3.74107517469037e-12,3.59143898663123e-12,3.44778752317595e-12,3.3098817100722e-12,3.17749218205657e-12,3.05039827892416e-12,2.9283877563833e-12,2.8112575460498e-12,2.69881206244392e-12,2.59086417651538e-12,2.48723403930235e-12,2.38774878290248e-12,2.29224304049788e-12,2.20055742301983e-12,2.11253913088632e-12,2.0280408863268e-12,1.94692242038078e-12,1.86904838265564e-12,1.79428923484175e-12,1.72252040612786e-12,1.65362228559412e-12,1.5874798217162e-12,1.5239828387115e-12,1.4630255499325e-12,1.40450659542132e-12,1.34832827008303e-12,1.29439731662455e-12,1.24262341086621e-12,1.19292017801163e-12,1.14520519307946e-12,1.09939869330922e-12,1.05542455632568e-12,1.01320946555476e-12,9.72682659628691e-13,9.33777050535458e-13,8.96427546455637e-13,8.60571724620122e-13,8.26149911968159e-13,7.93104781578824e-13,7.61381297618267e-13,7.30926597360508e-13,7.01689989705742e-13,6.73622567569005e-13,6.46677800054465e-13,6.2081062033994e-13,5.95978121205732e-13,5.72138922568916e-13,5.4925394380071e-13,5.27284297570677e-13,5.0619340165892e-13,4.8594610344333e-13,4.66508850610562e-13,4.47849218877024e-13,4.29935658735333e-13,4.12738782129579e-13,3.96229886003802e-13,3.80381240841012e-13,3.65166843757782e-13,3.50561063774592e-13,3.36539361230684e-13,3.23078400597913e-13,3.10155974400169e-13,2.97750335690778e-13,2.85840826857299e-13,2.74407583789836e-13,2.63431423872431e-13,2.52894276606178e-13,2.42778797020812e-13,2.33067887709047e-13,2.23744993442062e-13,2.14794869383553e-13,2.06203025884966e-13,1.9795468726075e-13,1.90036327565482e-13,1.82434544635643e-13,1.75136701644763e-13,1.6813086602242e-13,1.61405163913072e-13,1.54948364698263e-13,1.48749745375953e-13,1.42799008959287e-13,1.37086027614532e-13,1.31601773693267e-13,1.26336864450205e-13,1.2128287852774e-13,1.16431143234856e-13,1.11773370209282e-13,1.07302001866562e-13,1.03009159921571e-13,9.88877610411369e-14,9.49314190492728e-14,9.11330959760388e-14,8.74867051893393e-14,8.39863492342422e-14,8.06261529043222e-14,7.74003222121067e-14,7.43038828176785e-14,7.13314041044305e-14,6.84779117458681e-14,6.57385954063143e-14,6.31090961249764e-14,6.05849561711152e-14,5.8161944638863e-14,5.58359800704393e-14,5.36031753540552e-14,5.14595698816543e-14,4.94016187177263e-14,4.74258950393834e-14,4.55289580456158e-14,4.37081116761236e-14,4.19602291630334e-14,4.02821714300119e-14,3.86713799085663e-14,3.71249323438073e-14,3.5640260417662e-14,3.42149123303522e-14,3.28465371931066e-14,3.15328700068225e-14,3.02717360325818e-14,2.9061400682391e-14,2.7899371137196e-14,2.67835551160533e-14,2.57125457115795e-14,2.46839406204811e-14,2.36961249663171e-14,2.27479138586962e-14,2.18377078753931e-14,2.09639529221529e-14,2.01252037445536e-14,1.93200440216058e-14,1.85471281941409e-14,1.78051636942065e-14,1.70928802786449e-14,1.64090902008952e-14,1.57526636310026e-14,1.51225161045873e-14,1.45176016512181e-14,1.39366720075952e-14,1.33788074952017e-14,1.28431617824511e-14,1.23288719997708e-14,1.18354695233785e-14,1.13616529543884e-14,1.09066824837927e-14,1.04698119255435e-14,1.00503454271397e-14,9.64798445214142e-15,9.26179182709458e-15,8.89147974164576e-15,8.53635914680068e-15,8.19533789833817e-15,7.86787890549168e-15,7.55305793565091e-15,7.25083671022451e-15,6.96073709506086e-15,6.68184726457087e-15,6.4142028179553e-15,6.15733486206081e-15,5.91041873401426e-15,5.67348867088373e-15,5.44613697897604e-15,5.22777727334237e-15,5.01845052167335e-15,4.81772584362688e-15,4.62523430961076e-15,4.44020286507065e-15,4.26256448282812e-15,4.09203361525973e-15,3.92834501414426e-15,3.77119098479615e-15,3.61994496800785e-15,3.47483663725977e-15,3.33562044702119e-15,3.20203561122742e-15,3.07381411294062e-15,2.95075355561981e-15,2.83225203739935e-15,2.71819434505313e-15,2.60885431981933e-15,2.50400350058637e-15,2.40345182928522e-15,2.30700505596754e-15,2.21448991230105e-15,2.12571258937726e-15,2.04052373172792e-15,1.95838709824962e-15,1.87963469662428e-15,1.80409010326702e-15,1.73164850417077e-15,1.66215630772007e-15,1.59546126671808e-15,1.53148047839191e-15,1.47008468250294e-15,1.41117892424097e-15,1.35465449154711e-15,1.3004044784446e-15,1.24836592354742e-15,1.198035734957e-15,1.14980089596924e-15,1.10356896992759e-15,1.05922963209705e-15,1.01669573099685e-15,9.75894768827338e-16,9.36760320516795e-16,8.9921701435795e-16
